BEGIN;
BEGIN
select
	ps_partkey,
	sum(ps_supplycost * ps_availqty) as value
from
	partsupp,
	supplier,
	nation
where
	ps_suppkey = s_suppkey
	and s_nationkey = n_nationkey
	and n_name = 'PERU'
group by
	ps_partkey having
		sum(ps_supplycost * ps_availqty) > (
			select
				sum(ps_supplycost * ps_availqty) * 0.0000010000
			from
				partsupp,
				supplier,
				nation
			where
				ps_suppkey = s_suppkey
				and s_nationkey = n_nationkey
				and n_name = 'PERU'
		)
order by
	value desc;
 ps_partkey |      value       
     279135 | 8656303.76953125
   10132466 | 8656298.01879883
    6721168 | 8656293.86431885
    8696929 | 8656292.98352051
   12652440 | 8656235.88317871
    2876530 | 8656231.18737793
   18793434 |   8656103.859375
   17908915 | 8656097.37493896
   12663627 | 8656089.55004883
    3094079 | 8656077.92016602
   17407567 |  8656066.6036377
    3579582 | 8656060.99255371
    2254815 | 8656056.97436523
    3387563 | 8656047.20654297
   12539731 |  8656045.0267334
    8263176 | 8656035.01464844
   10173593 |  8656025.3614502
    2638587 | 8656004.03674316
    3967799 | 8655983.28857422
    2217656 | 8655932.34725952
   17702378 | 8655916.87689209
    9310724 | 8655909.72747803
    2432625 | 8655872.11651611
   14633969 | 8655865.61437988
    8208235 | 8655809.50869751
    2158578 | 8655790.42419434
   18007281 | 8655772.45697021
   18661280 | 8655766.47761536
    6461010 | 8655752.77319336
    5886625 | 8655745.90942383
    7674081 |  8655730.8394165
   18856842 | 8655722.84735107
    9013676 |  8655716.8972168
    1166901 | 8655703.69262695
    6495595 | 8655699.97485352
   18546821 | 8655601.45812988
   15196987 | 8655598.18383789
   10912130 |  8655546.3694458
   15932807 | 8655529.35571289
    2857106 | 8655495.99694824
    2800977 | 8655494.88915253
   11699896 | 8655491.74090576
    4813185 | 8655491.32803726
   14432578 | 8655482.78430176
    1791213 | 8655477.17285156
    7149317 | 8655467.57714844
    5503863 |  8655445.7421875
    5181070 | 8655440.83985901
   11328718 | 8655374.21759033
    5238247 | 8655372.93676758
    3523318 |  8655362.6416626
   12925727 | 8655345.42755127
   11093647 |  8655323.7902832
   11433781 | 8655280.73223877
    9730956 | 8655256.76306152
   14793266 | 8655230.27880859
   17959189 | 8655220.51977539
    2116402 | 8655220.40167236
   10273277 |  8655196.8692627
    2732813 | 8655170.23095703
   17466492 | 8655135.81152344
    8540171 | 8655116.28417969
    3733407 | 8655115.29589844
   15105831 | 8655038.26702881
   12806576 | 8655002.60699463
   19758857 | 8655000.25372314
    5436183 | 8654984.02429199
    6057873 | 8654973.81225586
    8414367 | 8654955.76922607
   17459008 | 8654931.43066406
    9283714 |  8654925.1817627
    4149202 |   8654914.871521
    5395409 | 8654908.71069336
    3480124 | 8654907.48187256
    6686285 |  8654853.8270874
   18344370 | 8654849.85684204
     930599 | 8654836.32745361
   11970976 | 8654828.28771973
   19713267 | 8654787.53027344
   11952287 | 8654766.61029053
     772901 | 8654710.61627197
   11092961 | 8654703.45751953
   16634764 | 8654672.06176758
   16381686 | 8654657.97076416
   17901467 |   8654655.128479
   18471204 | 8654624.78637695
   12411008 | 8654623.58056641
   19970010 |     8654592.1875
    6171179 | 8654555.68395996
    7767826 |        8654532.5
    4991059 | 8654496.31347656
   19671935 | 8654494.01934814
    5126775 | 8654467.81411743
    4692992 | 8654458.24951172
   14797881 | 8654434.46325684
    2109064 | 8654410.33227539
   13020937 | 8654396.67468262
   17629699 | 8654388.86871338
   12580647 | 8654367.71557617
   10784798 | 8654336.81542969
   18272871 | 8654318.72015381
    3544283 | 8654278.87567139
    9466167 | 8654248.86108398
    4004623 | 8654236.86126709
    4210450 | 8654235.70587158
   16550237 | 8654225.53601074
   15036167 | 8654215.80377197
     537007 | 8654213.69311523
    1715413 | 8654158.25408936
    3290006 | 8654141.76416016
    4920059 | 8654137.62945557
     530166 | 8654049.79101562
    2219489 | 8654031.69055176
     512160 |  8654026.4934082
   17693232 | 8654020.97363281
    5795950 | 8654015.52661133
    3607147 | 8654015.17242432
    3027782 | 8654006.64825439
    1297428 | 8654006.39575195
   14859278 | 8653995.46185303
   13652686 | 8653957.85137939
   10373035 |          8653890
    7126786 | 8653884.55224609
   16008252 | 8653882.24694824
    7983753 | 8653829.94030762
    2161447 | 8653826.97979736
    7826971 | 8653801.72314453
   14323108 | 8653719.43103027
   19035885 | 8653714.89077759
   19385617 | 8653678.64593506
   19098216 | 8653666.27258301
   19846562 | 8653640.99584961
    5966505 | 8653627.96142578
     772211 | 8653549.13214111
    1967085 | 8653542.91320801
    7940870 | 8653513.85681152
   14303942 | 8653506.31530762
    2499651 | 8653500.83935547
    5998425 | 8653493.01757812
    8572053 | 8653467.09594727
   12782220 | 8653464.23461914
    2871375 |  8653462.5168457
   19916523 | 8653435.11618042
    7038846 | 8653424.58984375
   10137672 | 8653409.26275635
    6959910 | 8653395.77319336
    1525861 |  8653386.9331665
    7284890 | 8653386.48101807
   17956551 | 8653367.11706543
   16502408 | 8653331.61450195
    3998589 | 8653321.92956543
   14472282 | 8653305.46984863
    7761830 | 8653297.44818115
   14757963 | 8653289.79693604
    2521209 | 8653280.56072998
    7871711 | 8653271.21264648
   16339866 | 8653252.41015625
    5377486 |  8653240.5279541
   13098919 | 8653234.32147217
   14431000 | 8653195.62799072
   11565044 | 8653192.00634766
   17954680 |  8653187.4510498
   12804154 | 8653160.92749023
   19149518 | 8653148.91625977
    6371875 |  8653110.8394165
   11731452 | 8653082.18444824
   10253719 | 8653073.41040039
   17423055 | 8653049.04663086
    2251954 | 8653048.23144531
   15689051 | 8653047.78924561
    8563459 | 8653047.22521973
   18124909 | 8653046.46118164
   10259327 | 8652973.64794922
    5755960 | 8652941.62426758
   17720732 | 8652889.20581055
    3177056 | 8652883.02905273
    8405540 | 8652859.48840332
    4929189 |  8652851.6338501
   13358061 | 8652817.50964355
    1196238 | 8652813.87176514
   18615379 | 8652801.84521484
    9622243 | 8652742.79553223
   15798437 | 8652734.43389893
    2735423 |     8652733.3125
    4601829 | 8652729.89953613
   13356241 | 8652729.45635986
   17317064 | 8652710.27984619
    5383951 | 8652699.78112793
     510384 | 8652621.99572754
   19285573 | 8652596.63818359
    7730504 | 8652528.64355469
    5830800 | 8652501.07324219
    1219157 | 8652409.58166504
   18580449 |  8652409.5769043
   13477587 | 8652394.58056641
    8814671 | 8652389.63830566
   15880824 | 8652381.76281738
    2374439 | 8652356.83203125
    1167944 | 8652342.28320312
    8949967 | 8652306.35467529
   13728004 | 8652228.87451172
   12735767 | 8652150.74926758
    1043487 | 8652119.63256836
   14688545 | 8652116.37664795
    9961519 | 8652108.25042725
    1366622 | 8652097.93212891
    1956113 | 8652093.52807617
    2637588 | 8652092.12164307
   18414383 | 8652054.39532471
    4412343 | 8652052.96746826
   16436059 | 8652049.89746094
    1116177 | 8652006.21765137
   13522346 |          8652006
    8058978 | 8652003.02832031
   18804832 | 8651979.01635742
    3494976 | 8651968.77203369
    5620113 | 8651915.01879883
    7682726 | 8651914.38696289
    4196631 | 8651911.63183594
   14528927 | 8651901.75805664
   10571927 | 8651898.91448975
   16328244 | 8651872.77832031
    2445404 | 8651864.95788574
   10326474 | 8651838.33618164
    7321644 | 8651789.49316406
   10451646 | 8651771.23364258
   10957513 | 8651767.48486328
    9598673 | 8651733.22814941
   16803132 | 8651728.08880615
   19362350 | 8651724.19433594
     300863 | 8651719.17843628
    2050551 | 8651705.84197998
   19910706 | 8651698.71203613
   19049694 | 8651695.90930176
   19253265 | 8651687.00500488
   15351564 | 8651637.51324463
    3486891 | 8651625.05566406
    8911990 | 8651609.08932495
    1696865 | 8651580.18756104
   11660158 | 8651566.51257324
    4579537 | 8651510.27844238
    1145304 | 8651501.35766602
   17983309 | 8651483.18603516
   11534999 |        8651461.5
    4804712 | 8651443.21362305
   18548549 | 8651427.85083008
    6542465 | 8651413.42016602
   14317848 | 8651360.31811523
   14708485 | 8651238.91448975
   18741816 |  8651236.3659668
   10963278 | 8651229.57617188
    9197179 | 8651216.35119629
   14430964 | 8651212.69226074
   15186458 | 8651208.55206299
   10743063 | 8651200.94970703
   17273354 | 8651199.37182617
     248096 | 8651189.89746094
   17002452 | 8651186.56799316
   11339254 | 8651140.37841797
     662699 | 8651135.71533203
   15953140 | 8651135.59951782
   12402414 |          8651116
    6965670 |  8651067.7935791
   10010163 |  8651043.3359375
   18026735 | 8650995.20947266
    8690525 | 8650948.47216797
    5480964 |  8650945.7265625
   13971283 | 8650931.86108398
   17955469 | 8650912.67962646
    9283997 | 8650890.99456787
   10444652 | 8650879.30230713
    1634442 | 8650875.10070801
    1542605 | 8650768.52813721
    2461534 | 8650766.30859375
    7415465 | 8650709.62713623
   10594269 | 8650705.17822266
    4199628 | 8650695.64971924
      42734 | 8650693.83508301
    6383343 | 8650645.80334473
    5047124 | 8650641.30853271
    5271642 | 8650537.81219482
   19337600 | 8650518.92529297
    2781093 |        8650500.5
    7659257 |  8650477.3692627
    3357306 | 8650466.72973633
    3959068 | 8650441.71435547
    1629619 | 8650424.57611084
    5998415 | 8650423.91143799
    3796107 | 8650420.40332031
    1664237 | 8650342.16894531
   15971950 | 8650325.40466309
   19332654 | 8650313.61364746
    8249845 | 8650312.61444092
    5910830 | 8650309.71557617
    2464813 | 8650309.65942383
   10783885 | 8650301.42504883
    4834965 | 8650261.64794922
   18445232 |  8650257.5480957
    6294938 |  8650231.6126709
    7546280 | 8650170.04394531
   19621748 | 8650151.35272217
    9787236 |       8650131.75
     279458 | 8650074.52197266
    9273633 | 8650059.81518555
   14650242 | 8650040.94140625
   16930056 | 8650039.76629639
    4664472 | 8650032.04772949
     741573 |  8650019.5324707
    8051194 |  8650002.0135498
   13932250 | 8649995.60638428
   15445254 | 8649992.20733643
   14450220 |        8649923.5
    3673675 | 8649907.33337402
    9184685 | 8649864.18438721
    3480863 | 8649843.97631836
   14230491 | 8649770.20812988
   19309062 | 8649755.94415283
   16338210 | 8649746.31921387
    5407532 | 8649735.51291275
    6832661 |  8649725.5199585
   11349976 |          8649724
    3618865 | 8649712.73803711
    9941978 | 8649642.33813477
   11846844 | 8649624.54760742
    3728359 | 8649614.49761963
    3930297 | 8649603.58398438
   16694433 |  8649594.9206543
    8635308 | 8649562.82647705
    5010952 | 8649541.49121094
    6066047 | 8649457.41636658
    5971256 | 8649429.06201172
    5574023 | 8649425.02661133
    1458506 | 8649420.58129883
   16472488 | 8649376.99145508
    1336821 | 8649351.98413086
   10083186 | 8649319.92895508
   17607552 | 8649313.56494141
    8386792 | 8649298.56329346
    8533016 | 8649291.99371338
   15555328 | 8649286.81689453
     206773 |  8649280.6451416
    6266528 | 8649249.34906006
     896942 | 8649239.86779785
    8787497 |        8649223.5
    8486342 |   8649162.639328
   16913408 | 8649142.34436035
    9590750 | 8649082.23815918
   16637966 | 8649062.95129395
   17459002 | 8649053.29101562
   12458021 | 8649038.19342041
   12730432 | 8649028.79656982
   16702607 |          8649020
   11049865 | 8649009.81884766
   14710554 | 8648993.36853027
   16826534 | 8648989.88037109
    3903206 | 8648977.49865723
    6976166 | 8648951.41625977
   13571045 | 8648938.55200195
    6349381 |  8648930.7989502
   14280229 |  8648929.3414917
    3556084 | 8648925.45166016
   12633468 | 8648909.07543945
    6813519 | 8648890.23480225
   16388609 | 8648877.70983887
   12836975 | 8648844.52307129
    3656387 | 8648791.49511719
   12234372 | 8648790.34790039
   16255089 | 8648762.68713379
   15690621 | 8648747.08679199
   13108633 | 8648711.41845703
   16407906 | 8648708.37744141
    4448815 | 8648701.21110916
    7927994 | 8648693.44189453
    4542195 |  8648691.2208252
   11892363 |  8648680.0521698
   12784472 | 8648678.06811523
    3396158 |       8648643.75
    8310993 | 8648627.23846436
    9503492 |  8648616.2989502
   14567584 | 8648577.67721558
    4327807 | 8648570.21972656
    4236458 | 8648570.05426025
    8085976 |  8648552.6585083
   12268964 | 8648539.62771606
   16141941 | 8648523.14282227
    7664385 | 8648521.95593262
    5405978 | 8648521.69555664
    5576437 | 8648490.90820312
   14310895 |  8648488.0144043
   12324732 |          8648486
   17472814 | 8648479.88793945
   14315827 | 8648462.08325195
    7236823 | 8648461.46276855
    6698991 | 8648454.31274414
   15763168 | 8648447.81933594
    6624950 | 8648433.27050781
   19781169 |  8648347.9354248
   19402799 | 8648338.62640381
   10611429 | 8648329.41571045
    2692760 | 8648320.72906494
    2741535 | 8648315.35327148
   15214513 | 8648297.81689453
    6523656 |          8648220
   19400223 | 8648219.56689453
    1129990 | 8648216.77819824
   14147485 | 8648198.17858887
    4578343 |  8648195.3414917
   16314069 | 8648188.48028564
    2991620 | 8648181.26831055
       5349 | 8648156.29675293
    9188914 | 8648150.78219604
   15180538 | 8648116.90844727
   17672977 | 8648089.67541504
   19706090 | 8648087.02056885
    5115486 | 8648082.40966797
   17800027 | 8648063.03088379
   11571918 | 8648053.69824219
    9008891 | 8648040.66503906
    2656821 | 8648033.33660889
    3424640 | 8648012.20605469
   18163220 | 8647973.50836182
    2301109 | 8647944.50857544
    1823524 | 8647889.83190918
   13856317 | 8647849.69659424
   13529598 |  8647816.6036377
    7370925 |  8647811.0357666
   12819469 | 8647792.68676758
   10835971 |  8647766.5045166
    9515366 | 8647763.19244385
   17805322 |          8647762
   13015709 | 8647752.40979004
   11973641 | 8647748.25744629
   10396538 | 8647742.57385254
    7636487 | 8647737.96459961
   15678546 | 8647737.47894287
    8761005 | 8647717.52587891
    2629071 | 8647660.63696289
    3227760 | 8647636.35070801
    6967723 | 8647636.34887695
    9144316 | 8647630.41650391
    5347966 |  8647572.1842041
    3185217 | 8647562.73147583
     994311 | 8647546.05371094
   18284204 | 8647504.12353516
    9753507 | 8647485.23419189
   10667108 | 8647451.41027832
    3848297 | 8647446.61230469
   15443268 | 8647433.95916748
    9116825 | 8647412.18017578
   17946699 | 8647407.57275391
   13614286 |  8647397.8793335
    6410161 |     8647392.1875
    1809604 | 8647324.74450684
    9299017 | 8647322.28918457
    2876786 | 8647310.58911133
    5616366 | 8647297.92877197
   18025201 | 8647272.12158203
    3736894 | 8647243.03857422
   17108045 | 8647235.02478027
    1949331 | 8647227.31860352
     246665 | 8647213.96737671
    5765005 | 8647182.68218994
    2616325 |          8647155
   13980020 | 8647151.14105225
   11491598 | 8647095.68084717
    9684805 | 8647068.82241821
    3899581 |  8647049.4107666
   12123395 | 8647043.93151855
   19043565 | 8647019.93365479
   13589045 | 8647006.78341675
   18115948 | 8646967.02648926
   18115339 | 8646931.88824463
   16988108 | 8646931.15136719
    4367228 | 8646931.10137939
   16719944 | 8646928.47290039
   12597013 | 8646906.24047852
   12717614 | 8646899.58154297
   11983243 | 8646898.72680664
   11885594 | 8646893.72021484
    3101656 | 8646861.10913086
   11407430 |  8646785.8862915
   19759387 |          8646777
    1853653 | 8646773.27947998
   14806915 |  8646771.5736084
    1704524 | 8646730.55377197
    6546010 | 8646662.29808044
    5446388 | 8646659.26519775
   10028560 |  8646596.7756958
    9517124 | 8646585.68237305
    2219619 | 8646518.03759766
    9600018 | 8646499.71142578
   14387641 | 8646477.31072998
    3910105 | 8646449.71582031
    1140197 | 8646376.93780518
   19357757 | 8646357.66973877
    1232570 | 8646339.88476562
   16696096 | 8646313.20611572
    9997019 | 8646310.31829834
    8157510 |   8646297.418396
   16906384 | 8646283.98830414
    7709374 | 8646282.88165283
   13095420 | 8646264.79797363
    1575185 | 8646255.82258606
    9438492 | 8646255.04907227
    8148935 |  8646244.5758667
    4110860 | 8646234.67834473
   18226399 | 8646234.35699463
   19043277 | 8646151.61608887
    2523990 |          8646148
    4255552 | 8646142.36584473
   11230453 | 8646112.30688477
    5466095 | 8646084.20495605
    9391621 | 8646024.26727295
    2233400 |  8645992.0715332
    8784990 |   8645988.015625
   18755807 | 8645955.02563477
    3023682 | 8645948.17089844
   16990447 | 8645944.53314209
    4509675 | 8645920.11181641
   18298761 | 8645893.28613281
    7693178 | 8645881.38793945
   10631898 | 8645824.91845703
   14291080 | 8645822.52807617
    9389367 |  8645812.2253418
   14625912 | 8645771.97216797
   17857415 | 8645757.95678711
   13337360 | 8645725.72119141
    7075056 |  8645705.6184082
     157567 |       8645702.25
    8866969 | 8645695.71166992
    2696761 | 8645654.87792969
    6204364 | 8645647.90539551
    5002220 | 8645646.99627686
    1900292 | 8645636.42224121
    5198881 | 8645580.45849609
   14314111 | 8645557.31982422
   16095758 |          8645555
    2684229 |  8645535.1340332
   17876746 | 8645525.30371094
    6684603 |  8645509.5067749
    2144886 | 8645508.31835938
   18753550 | 8645474.03662109
   19122377 | 8645460.60424805
   19059871 |       8645456.25
    4911647 | 8645447.47412109
    2457099 |          8645424
    5733543 | 8645413.82165527
    8547073 | 8645408.38476562
    9608900 | 8645406.00753784
    7456476 |  8645392.5793457
    2266786 | 8645379.48071289
    4693123 | 8645360.69284058
   13421440 | 8645349.58361816
    1590612 | 8645315.74377441
     976066 | 8645276.25701904
    9906839 | 8645264.82843018
    1857202 | 8645236.20043945
    2658049 | 8645195.94268799
   12245491 | 8645191.14776611
    3442949 | 8645189.13702393
    8026340 | 8645185.00360107
   16782640 |          8645178
   11724180 | 8645105.22766113
    2466882 | 8645095.49414062
   18116133 | 8645076.04675293
    9149064 | 8645071.84210205
    7082052 | 8645064.33740234
   16638084 | 8645050.75671387
    9964665 | 8644942.07867432
   12005958 | 8644938.76098633
    6096508 |          8644922
   14681559 | 8644913.47564697
   12184607 | 8644904.06323242
   12637409 | 8644900.66369629
     250384 | 8644866.33422852
   12769020 | 8644848.68377686
   11930056 |  8644848.4989624
   10547261 | 8644806.76422119
    1962783 |          8644779
    1213342 | 8644762.67193604
   11952478 | 8644761.50463867
   19156997 | 8644743.98730469
   17521546 | 8644674.00927734
   13599885 | 8644638.14648438
    8978877 | 8644634.84619141
      14067 | 8644603.31445312
    8578549 | 8644585.13378906
    8573700 | 8644557.98828125
    6682808 | 8644554.34082031
   15954747 | 8644552.54580688
    6898728 | 8644536.45629883
   11357515 | 8644533.49182129
   14951317 | 8644482.09228516
    6372389 | 8644440.30609131
    2579041 | 8644421.89294434
   19508207 | 8644371.07965088
   18612832 | 8644370.87475586
   12528773 |  8644348.0703125
   19046478 |  8644333.0178833
     597135 |       8644331.25
    1438729 | 8644307.53509521
    4842505 | 8644279.09484863
   19280917 | 8644251.95367432
    7743651 | 8644239.13670349
    1304345 | 8644228.83148193
    4597442 | 8644226.18325806
   12472055 | 8644216.07208252
    2028646 | 8644211.33041382
   16404987 |          8644210
    6079584 | 8644201.60144043
   13506928 | 8644140.68444824
   12787163 | 8644118.81359863
    2747065 | 8644074.59411621
   13258023 |  8644073.6451416
   10741028 |     8644055.0625
    4481814 | 8644028.90075684
   14183685 | 8644005.11169434
    4229154 |          8643996
   18976296 | 8643970.45861816
    8057461 | 8643948.43505859
    3645391 | 8643936.41552734
    7189994 | 8643935.13476562
   10445992 | 8643921.81591797
   14896882 | 8643915.80358887
    6993502 | 8643911.94616699
    8355788 | 8643905.11138916
    9879909 | 8643892.29785156
     526951 | 8643861.43817139
    7983978 | 8643838.33624268
    8113267 | 8643799.52606201
   13374020 | 8643778.94384766
    2083755 | 8643777.77722168
   15461275 | 8643731.21191406
    7902430 | 8643729.64599609
    8422908 | 8643728.49584961
   16861454 | 8643727.88787842
     851323 | 8643683.53027344
     953303 | 8643659.29180908
    8356432 | 8643617.51599121
   11301130 | 8643600.36340332
    2561505 |  8643584.3170166
   17673383 | 8643582.78515625
   12884730 |  8643564.2003479
    4112663 |          8643546
   11821746 | 8643534.70733643
    1754708 | 8643523.38867188
   19775838 | 8643511.27624512
    3527938 | 8643510.42492676
    4552630 | 8643491.97119141
   15082860 | 8643478.57055664
    6091465 |  8643462.8180542
    8567120 | 8643458.66009521
   16001245 | 8643441.90246582
    5295744 |  8643440.7623291
    4501716 | 8643425.49377441
   19245551 | 8643422.05688477
    9417024 | 8643410.11505127
    9411720 | 8643374.37652588
   13801074 | 8643365.92712402
   13406361 | 8643362.06665039
   16333973 | 8643343.02416992
    6492559 | 8643322.69580078
   16884470 |  8643299.2668457
   13323234 | 8643275.65710449
    4696726 | 8643260.96868896
    6207855 | 8643253.54614258
    4557942 | 8643221.51367188
   14726905 | 8643220.60546875
   19178527 |  8643218.9329834
    4256112 | 8643214.18212891
   19010006 | 8643205.28442383
    9002018 |  8643199.8571167
   16059697 | 8643190.80761719
   10467891 | 8643190.65008545
    2897125 |  8643168.3526001
    6747916 | 8643155.67791748
   18718675 | 8643119.33605957
    1351321 | 8643101.26708984
   15799017 | 8643085.49983978
    4312612 | 8643080.47302246
   18600566 | 8643066.31878662
    4236284 | 8643066.19958496
   18683357 | 8643063.76934814
   13441636 | 8643057.32330322
   19879381 | 8643030.39709473
    6338020 | 8643028.54309082
    4057539 | 8643016.36474609
   19032320 | 8643008.58874512
    3655074 | 8642994.76538086
    9219078 | 8642986.34561157
    8450321 | 8642977.06420898
   11985571 | 8642930.12207031
    8468514 | 8642923.77282715
    7656265 | 8642913.86352539
   12050099 | 8642849.71655273
     115692 | 8642808.59210205
   11771479 | 8642783.93005371
    1881945 | 8642725.61462402
   10220823 | 8642724.69561768
   16601138 | 8642712.51416016
    6788862 | 8642710.87036133
   14837501 | 8642688.31152344
   15409030 | 8642669.35424805
    8057552 |  8642649.3447876
    4746258 | 8642648.80749512
    4050687 |   8642607.746521
    3074189 | 8642606.16448975
    5713236 | 8642605.56066895
     422310 | 8642596.24859619
    8669174 | 8642586.32739258
   10667534 | 8642527.08007812
    7957564 | 8642523.53210449
   16991939 | 8642478.08630371
    5758013 | 8642412.03741455
   17948437 | 8642411.52099609
   18026488 | 8642355.77734375
    4411020 | 8642345.40252686
   13183589 | 8642332.61761475
    3829949 | 8642325.58959961
    7045115 | 8642306.65795898
   19011851 | 8642281.51202393
   17940916 | 8642273.04345703
    6576133 | 8642262.71173096
   19124111 | 8642250.48254395
   16197831 | 8642249.62921143
     649622 | 8642246.75402832
   15280451 | 8642223.44970703
    3405114 | 8642204.22637939
    3728403 | 8642168.59570312
    5859305 | 8642167.38476562
   15792492 | 8642145.68832397
    4300084 | 8642129.51229858
   12758163 | 8642123.08789062
   14388728 | 8642108.59423828
   10029501 | 8642076.69677734
    5508215 | 8642069.09613037
    9662651 | 8642068.72631836
    4122785 | 8642049.49401855
    5516181 | 8642043.36273193
   12032525 | 8641996.72668457
    9370060 | 8641992.44268799
   14589417 | 8641987.68603516
   11781973 | 8641978.88421631
    1305212 | 8641938.28930664
   19826224 | 8641931.27624512
   14019779 | 8641927.29858398
    3750889 | 8641924.17944336
    3610215 | 8641918.50170898
   15282243 | 8641902.96606445
   14436537 | 8641896.20849609
    9733792 | 8641839.05029297
   14536728 | 8641814.65881348
    4646178 | 8641797.20947266
    2838502 | 8641782.13513184
    8090097 | 8641760.47119141
     714868 | 8641740.48681641
    9086113 | 8641727.59124756
    5637449 |   8641713.640625
   18638596 | 8641701.81732178
   15711467 | 8641698.25506592
   11336854 |  8641670.5078125
    3826749 | 8641669.87353516
    7890667 | 8641646.66137695
    1277855 | 8641645.57287598
   12656381 | 8641639.52416992
    9047252 | 8641631.27246094
   19057274 | 8641618.90287018
    9824874 | 8641609.08911133
   15313027 |  8641591.4074707
    7979773 | 8641572.68353271
   19436164 | 8641563.95568848
   18587270 | 8641523.11346436
    5745495 | 8641517.78387451
    7790514 | 8641502.72698975
   10298558 | 8641483.08618164
   17197602 |  8641475.8951416
    8451749 |  8641441.9050293
   11617925 | 8641391.59222412
     358392 | 8641382.86834717
   18682592 | 8641374.29003906
    9775939 | 8641367.68768311
    7591676 | 8641353.25048828
   17222648 |  8641281.6652832
    2031565 |  8641250.9753418
    5674548 | 8641242.58300781
    7415182 | 8641235.16113281
   12743180 | 8641234.71606445
    4435749 | 8641224.40947342
   13569943 | 8641206.05810547
    7939531 |  8641163.9229126
   16005855 | 8641163.66467285
     577335 | 8641158.20184326
    8201650 | 8641153.97686768
   10289849 | 8641116.33782959
   15606518 | 8641115.45068359
   13561450 | 8641100.10784912
   13248251 | 8641076.92919922
   17676644 | 8641065.59051514
    9343395 | 8640988.47070312
    7009108 | 8640969.67932129
    5088224 | 8640916.31195068
    2838014 | 8640883.43939209
   16152817 | 8640873.13366699
    3692846 | 8640844.77563477
    7505186 |  8640821.9934082
    1496152 | 8640791.48669434
    2825268 | 8640789.36126709
    4000750 | 8640760.24145508
    6833520 |  8640750.4934082
    4169471 | 8640696.99938965
   19120985 | 8640690.79156494
   12949217 | 8640673.05426025
   10470112 | 8640666.39923096
    5330683 | 8640625.06835938
    4914667 | 8640590.96557617
    5381484 | 8640590.53710938
    7938013 | 8640589.12219238
    8116941 | 8640573.67285156
   17333732 | 8640551.01660156
    3635070 | 8640546.18499756
    4314132 | 8640501.32446289
    8557486 | 8640493.98126221
    9706296 | 8640486.30908203
   10265618 | 8640482.14770508
    9354472 | 8640473.05126953
   17374616 | 8640452.00042725
    3458270 | 8640440.99499512
    8350096 | 8640433.21838379
   12987950 |  8640405.9994812
     455862 | 8640404.48791504
   13211555 | 8640383.54553223
   15047175 | 8640359.71923828
    2470919 |        8640352.5
   19888472 | 8640316.90637207
   10710583 | 8640304.74584961
   14170093 | 8640301.33209229
   14712921 |  8640291.7179184
    4094258 | 8640265.08032227
    3477814 |   8640262.640625
    4481187 | 8640208.88079834
   13097370 | 8640189.80621338
    9442545 | 8640184.11877441
   15604350 | 8640182.53955078
    7204306 | 8640164.91760254
   15980885 | 8640159.58337402
   19674559 |  8640137.6953125
   12301445 | 8640101.74456787
   18482930 | 8640006.76757812
    3951766 |  8639911.5657959
    3072513 | 8639910.97729492
    5117933 | 8639910.41680908
   18062587 | 8639908.54797363
   17694529 | 8639875.68249512
   15568678 | 8639833.56640625
    3154603 | 8639831.56622314
    6609051 | 8639790.61401367
    8372546 | 8639773.51864624
   15096333 | 8639767.08026123
   10990027 | 8639760.64746094
   14459012 | 8639748.21630859
   14675384 | 8639744.58581543
     477971 | 8639700.75805664
     286100 | 8639669.33514404
    5614963 | 8639668.94763184
   15487442 | 8639659.10153198
    4189569 | 8639635.73590088
    8957873 | 8639632.23760986
    5312904 | 8639617.67205811
    8479203 | 8639595.03076172
   14657556 | 8639594.52410889
   15753068 | 8639558.91351318
   18651196 | 8639551.74389648
     147056 |  8639494.0098877
   18537770 | 8639486.84326172
    8892369 | 8639473.29138184
    6675128 | 8639425.30792236
   19750358 | 8639398.96582031
    1993448 | 8639370.58581543
   16592706 | 8639355.87670898
   16629171 |     8639354.8125
    8060207 | 8639343.33059692
   17930886 | 8639308.65234375
    5081537 | 8639287.82855225
   13624542 | 8639261.67480469
   13575349 | 8639238.43078613
     320413 |        8639212.5
    3784550 |  8639199.8338623
   14302334 | 8639177.57818604
   18939425 | 8639164.21398926
   18296254 |          8639128
    3361301 | 8639099.07641602
    6785786 | 8639095.64794922
   11860681 | 8639056.77612305
   15501746 | 8639048.32305908
     500491 | 8639014.72302246
   12565813 | 8639004.19238281
   16363792 | 8638995.58288574
   11503653 | 8638995.26843262
   19401551 | 8638988.86663818
   10561854 | 8638973.97955322
   16890354 | 8638963.69372559
     383962 | 8638963.36230469
   13343840 |       8638946.25
    1212298 | 8638942.99377441
   11508020 | 8638932.47174072
    4881228 | 8638921.76678467
   15684986 | 8638887.70843506
    6669292 | 8638872.36871338
   15286466 | 8638869.66925049
   11706261 | 8638867.34802246
    9054324 | 8638816.20239258
   18637520 |  8638792.7154541
   12321497 | 8638787.45260525
    9082983 | 8638781.76464844
   19037478 | 8638756.11749268
    4850985 | 8638755.66021729
    3393478 | 8638742.33557129
   13203235 | 8638732.74993896
   11800287 |  8638689.0927124
   19160987 | 8638656.90795898
    4134503 | 8638641.66503906
   18245395 | 8638629.88891602
    6283367 |  8638622.2869873
     387569 | 8638591.07086182
    3344106 | 8638557.48522949
    5561333 | 8638514.29528809
